step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
39,CASH_OUT,7937954.2,C1581001485,7937954.2,0,C2012612648,2716480.56,1.07E+07,1
39,TRANSFER,39013.3,C1092667126,39013.3,0,C1482119856,0,0,1
72,TRANSFER,1.00E+07,C53057884,1.86E+07,8594065.09,C588547519,0,0,1
87,TRANSFER,115461.48,C1864352304,115461.48,0,C238575749,0,0,1
78,CASH_OUT,178569.48,C395825139,178569.48,0,C1241208981,263128.53,441698.01,1
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393.36,331179.02,1
15,CASH_OUT,170,C1065370362,170,0,C200064275,413421.36,345764.15,1
16,CASH_OUT,2701905.3,C2140905252,2701905.3,0,C970796050,57418,2759323.3,1
44,CASH_OUT,387952.42,C321872585,387952.42,0,C401911630,2070655.98,2222177.16,1
59,TRANSFER,3857176.83,C1675721447,3857176.83,0,C892636220,0,0,1
37,TRANSFER,180967.56,C1482673200,180967.56,0,C1127207923,0,0,1
44,TRANSFER,1649818.97,C369936121,1649818.97,0,C1347315975,0,0,1
68,CASH_OUT,2026529.56,C354227932,2026529.56,0,C467042735,511526.05,2538055.62,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
73,CASH_OUT,12619.29,C754386554,12619.29,0,C1470379039,204470.03,217089.31,1
90,TRANSFER,703833.48,C199695016,703833.48,0,C1584778754,0,0,1
71,CASH_OUT,479892.04,C1282533102,479892.04,0,C672637887,1600079.29,2079971.33,1
67,TRANSFER,1028326.5,C582388359,1028326.5,0,C641615589,0,0,1
79,TRANSFER,61178.51,C1635325265,61178.51,0,C1782100943,0,0,1
85,TRANSFER,4094.07,C810305173,4094.07,0,C600417404,0,0,1
36,CASH_OUT,113338.99,C371645181,113338.99,0,C895376277,3290608.15,3403947.14,1
37,TRANSFER,1842,C1032918138,1842,0,C34257403,0,0,1
84,TRANSFER,152331.26,C397720555,152331.26,0,C1006668962,0,0,1
74,TRANSFER,455074.13,C178620637,455074.13,0,C479353061,0,0,1
25,TRANSFER,296333.54,C1473328942,296333.54,0,C1650053869,0,0,1
85,TRANSFER,678058.75,C722109752,678058.75,0,C43114733,0,0,1
72,CASH_OUT,622235.32,C615309889,622235.32,0,C755984599,3377968.96,4000204.28,1
95,CASH_OUT,56745.14,C526144262,56745.14,0,C79051264,51433.88,108179.02,1
66,TRANSFER,4631432.03,C658423698,4631432.03,0,C329899379,0,0,1
65,CASH_OUT,403975.39,C435979844,403975.39,0,C29687546,0,403975.39,1
55,CASH_OUT,283400.42,C2116041382,283400.42,0,C1772301094,2662439.92,2945840.34,1
46,TRANSFER,585010.21,C1948614614,585010.21,0,C218558993,0,0,1
77,TRANSFER,2149976.69,C1907685273,2149976.69,0,C2107203461,0,0,1
64,CASH_OUT,841052.98,C1776675634,841052.98,0,C1757751807,0,841052.98,1
15,CASH_OUT,747282.4,C842684426,747282.4,0,C2025644484,5340917.82,6088200.22,1
27,CASH_OUT,494244.61,C1544211314,494244.61,0,C1751768780,653451.43,1147696.03,1
24,CASH_OUT,986876.27,C1896884992,986876.27,0,C309078889,57853.96,1044730.24,1
77,TRANSFER,819048.34,C1528612318,819048.34,0,C669563371,0,0,1
22,TRANSFER,379878,C336424141,379878,0,C404961694,0,0,1
90,CASH_OUT,39664.74,C1334465444,39664.74,0,C247088283,0,39664.74,1
94,TRANSFER,1454592.61,C708686257,1454592.61,0,C191950817,0,0,1
93,CASH_OUT,3723738.06,C1143980021,3723738.06,0,C1219235880,3216391.21,6940129.27,1
92,CASH_OUT,271908.4,C71055143,271908.4,0,C1732817669,1488088.26,1759996.66,1
32,TRANSFER,2023920.09,C306405849,2023920.09,0,C193080093,0,0,1
43,TRANSFER,21987,C725236553,21987,0,C417640852,0,0,1
42,TRANSFER,1566057.28,C646867271,1566057.28,0,C701554593,0,0,1
32,TRANSFER,604933.67,C1769820937,604933.67,0,C1536446312,0,0,1
45,CASH_OUT,213983.59,C578474227,213983.59,0,C265601701,0,213983.59,1
9,CASH_OUT,244068.01,C507466068,244068.01,0,C706331499,0,338538.16,1
83,CASH_OUT,286769.07,C1848884000,286769.07,0,C376115864,0,286769.07,1
63,TRANSFER,14017.38,C156009552,14017.38,0,C2090793760,0,0,1
22,CASH_OUT,74804.24,C1683055902,74804.24,0,C313857348,0,74804.24,1
55,TRANSFER,760625.76,C1611123412,760625.76,0,C1796277088,0,0,1
85,CASH_OUT,678058.75,C9701690,678058.75,0,C617022852,7175958.36,7854017.11,1
76,CASH_OUT,2066446.27,C725597637,2066446.27,0,C157857444,423086.94,2489533.21,1
58,TRANSFER,456745.18,C1016889565,456745.18,0,C1924324818,0,0,1
74,CASH_OUT,158489.29,C1003023037,158489.29,0,C1969565765,0,158489.29,1
56,CASH_OUT,325242.69,C905192559,325242.69,0,C1676432811,910845.46,1236088.15,1
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0,C1040572676,0,1321091.25,1
47,TRANSFER,36532.84,C905922907,36532.84,0,C2062739315,0,0,1
74,CASH_OUT,4375931.29,C367894534,4375931.29,0,C397644656,68494.86,4444426.16,1
69,TRANSFER,175328.85,C1805399811,175328.85,0,C1422711438,0,0,1
85,CASH_OUT,64344.59,C1334187064,64344.59,0,C719763224,0,64344.59,1
84,CASH_OUT,152331.26,C942925545,152331.26,0,C1633587807,676868.23,829199.49,1
77,CASH_OUT,9039246.82,C378412722,9039246.82,0,C802151575,464686.69,9503933.51,1
8,CASH_OUT,43092,C1395071924,43092,0,C79685693,660641.74,1158662.9,1
77,TRANSFER,9039246.82,C1074348771,9039246.82,0,C306278286,0,0,1
27,CASH_OUT,496128.26,C705152518,496128.26,0,C741210093,465770.07,961898.33,1
13,CASH_OUT,408,C1894004688,408,0,C1293978242,898297.85,1075854.14,1
36,TRANSFER,326884.31,C237051726,326884.31,0,C1684081981,0,0,1
71,CASH_OUT,322113.91,C1982559118,322113.91,0,C1018969803,0,322113.91,1
84,CASH_OUT,4830219.15,C610088962,4830219.15,0,C1925322228,0,4830219.15,1
60,TRANSFER,1026208.84,C1813387968,1026208.84,0,C106857650,0,0,1
31,CASH_OUT,21516.38,C939116023,21516.38,0,C1335084969,900122.84,921639.22,1
38,TRANSFER,90204.54,C151033820,90204.54,0,C1303889891,0,0,1
66,TRANSFER,2096634.43,C1735799250,2096634.43,0,C106378482,0,0,1
9,CASH_OUT,1055,C1764109750,1055,0,C1522743169,75179,0,1
61,TRANSFER,1372301.24,C1544506396,1372301.24,0,C2060264943,0,0,1
71,TRANSFER,1871553.73,C677678546,1871553.73,0,C646623849,0,0,1
55,TRANSFER,109028.8,C215685392,109028.8,0,C1679780828,0,0,1
6,CASH_OUT,26768.5,C682812632,26768.5,0,C256417920,101976,128744.5,1
22,TRANSFER,461509.86,C1765744035,461509.86,0,C788887602,0,0,1
88,TRANSFER,9345700.07,C1453976647,9345700.07,0,C1454683123,0,0,1
26,CASH_OUT,1027152.36,C1016323653,1027152.36,0,C409414944,519428.56,1546580.92,1
80,TRANSFER,62134.33,C1710515368,62134.33,0,C1582805529,0,0,1
17,TRANSFER,1639676.27,C15998296,1639676.27,0,C1652158314,0,0,1
35,CASH_OUT,122032.62,C1167817015,122032.62,0,C1628037417,0,122032.62,1
28,TRANSFER,491517.77,C1029198062,491517.77,0,C1534111155,0,0,1
63,TRANSFER,148188.84,C1621152719,148188.84,0,C2001263601,0,0,1
69,CASH_OUT,271731.05,C48017106,271731.05,0,C1750307657,0,271731.05,1
31,TRANSFER,378204.02,C620879020,378204.02,0,C929929591,0,0,1
93,CASH_OUT,38150.22,C458914580,38150.22,0,C1918475530,30220.14,68370.36,1
64,TRANSFER,436317.49,C927898109,436317.49,0,C542075780,0,0,1
76,CASH_OUT,9917.27,C1776957208,9917.27,0,C776312807,408610.64,418527.91,1
42,CASH_OUT,36359.57,C1257654035,36359.57,0,C334259414,20206.65,56566.22,1
37,CASH_OUT,1842,C323132484,1842,0,C1737682079,0,1842,1
33,TRANSFER,214975.9,C304547800,214975.9,0,C155793474,0,0,1
26,TRANSFER,1646181.09,C700083141,1646181.09,0,C1359428492,0,0,1
51,TRANSFER,1170282.92,C1948396559,1170282.92,0,C538567441,0,0,1
50,CASH_OUT,592737.43,C300034494,592737.43,0,C206270107,163646.39,756383.82,1
9,CASH_OUT,11308,C921533797,11308,0,C424669538,0,302550.56,1
93,CASH_OUT,269545.63,C1309775985,269545.63,0,C1771620140,905690.55,1175236.17,1
89,TRANSFER,43928.31,C1832804428,43928.31,0,C1373339236,0,0,1
74,TRANSFER,1311150.9,C1492220840,1311150.9,0,C839360691,0,0,1
14,TRANSFER,2927005.15,C2081788795,2927005.15,0,C2138456206,0,0,1
48,CASH_OUT,561374.78,C442133026,561374.78,0,C952759841,5726683.53,6288058.31,1
18,TRANSFER,307739.18,C1066119351,307739.18,0,C702410034,0,0,1
22,TRANSFER,239646.72,C1977304181,239646.72,0,C1053513851,0,0,1
68,TRANSFER,915266.65,C1936471789,915266.65,0,C844650878,0,0,1
6,CASH_OUT,10565,C1191732945,10565,0,C418964192,36275,24380.72,1
69,TRANSFER,2147778.33,C1991870331,2147778.33,0,C501280303,0,0,1
55,CASH_OUT,760625.76,C749159040,760625.76,0,C1749746216,128272.02,888897.78,1
52,CASH_OUT,969259.07,C457586283,969259.07,0,C379384197,85723.45,1054982.52,1
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0,C373339841,1544724.84,3007080.29,1
8,TRANSFER,89631.24,C74534388,89631.24,0,C1748042844,0,0,1
55,TRANSFER,283400.42,C1745208932,283400.42,0,C2118682140,0,0,1
93,CASH_OUT,315654.19,C137902575,315654.19,0,C1643523023,0,315654.19,1
69,CASH_OUT,175328.85,C215072412,175328.85,0,C386798101,110129.95,285458.8,1
64,CASH_OUT,3097121.75,C1563094045,3097121.75,0,C1677375515,0,3097121.75,1
71,CASH_OUT,91691.75,C1841119507,91691.75,0,C1966998418,329117.96,420809.71,1
56,TRANSFER,829885.13,C633571752,829885.13,0,C22428002,0,0,1
93,TRANSFER,3206623.39,C1022498421,3206623.39,0,C1697378157,0,0,1
25,CASH_OUT,217231,C1847744332,217231,0,C1181708889,7236671.1,7453902.1,1
71,TRANSFER,322113.91,C1765119291,322113.91,0,C371379583,0,0,1
34,TRANSFER,27951.26,C722855847,27951.26,0,C866867675,0,0,1
56,TRANSFER,82767.31,C447204018,82767.31,0,C1405076025,0,0,1
88,CASH_OUT,9345700.07,C399518124,9345700.07,0,C2125071302,8922060.43,1.83E+07,1
17,CASH_OUT,1639676.27,C967691562,1639676.27,0,C2093967426,448954.92,2198318.48,1
53,CASH_OUT,1631640.02,C1732115289,1631640.02,0,C262978946,705298.87,2336938.89,1
75,CASH_OUT,460436.43,C568175103,460436.43,0,C283083073,0,460436.43,1
15,CASH_OUT,128473.62,C905234452,128473.62,0,C786510892,0,128473.62,1
25,TRANSFER,217231,C1527375688,217231,0,C658289217,0,0,1
84,CASH_OUT,39379.45,C743472915,39379.45,0,C165832169,188532.97,227912.43,1
79,CASH_OUT,1619331.51,C1899697178,1619331.51,0,C553920581,0,1619331.51,1
13,TRANSFER,1161495.82,C1864459372,1161495.82,0,C537531657,0,0,1
13,CASH_OUT,2686564.04,C901331326,2686564.04,0,C1662761228,438199.37,3124763.41,1
63,CASH_OUT,197226.65,C1388614734,197226.65,0,C693288034,0,197226.65,1
30,CASH_OUT,122235.11,C356571967,122235.11,0,C1905066109,0,122235.11,1
25,CASH_OUT,781953.11,C1665079678,781953.11,0,C1566512642,0,781953.11,1
32,CASH_OUT,404165.06,C254731202,404165.06,0,C1749677978,0,404165.06,1
35,TRANSFER,136983.26,C828966021,136983.26,0,C253711141,0,0,1
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0,C1560573396,0,4002861.53,1
58,CASH_OUT,3156421.43,C597790533,3156421.43,0,C1365109989,181440.45,3337861.88,1
59,TRANSFER,21174.45,C1690317775,21174.45,0,C1829927547,0,0,1
85,TRANSFER,8924971.59,C406938681,8924971.59,0,C579440834,0,0,1
59,CASH_OUT,2050727.81,C992917413,2050727.81,0,C104038589,0,2050727.81,1
9,TRANSFER,350705.74,C1452168793,350705.74,0,C399194578,0,1184633.07,1
6,CASH_OUT,216422,C1547714604,216422,0,C7881234,10097,48630.5,1
66,CASH_OUT,813133.35,C952177952,813133.35,0,C884699340,0,813133.35,1
83,CASH_OUT,24412.07,C451805271,24412.07,0,C75671301,1564103.49,1588515.56,1
79,TRANSFER,353045.35,C1325126961,353045.35,0,C1068974192,0,0,1
19,CASH_OUT,122101.57,C149845822,0,0,C1200316948,0,639940.2,1
86,CASH_OUT,305817.12,C337026029,305817.12,0,C1022926752,0,305817.12,1
10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1
9,TRANSFER,11308,C299933576,11308,0,C1060999444,0,0,1
15,CASH_OUT,164500.81,C1689700172,164500.81,0,C149696600,685636.21,850137.02,1
71,TRANSFER,14385.54,C706829068,14385.54,0,C1684593692,0,0,1
56,CASH_OUT,82767.31,C1447707746,82767.31,0,C133385139,401173.22,483940.53,1
19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
68,TRANSFER,2026529.56,C607970446,2026529.56,0,C1306842666,0,0,1
26,CASH_OUT,78741.64,C1993214834,78741.64,0,C1402138462,48628.52,127370.16,1
14,CASH_OUT,1832319.42,C803703656,1832319.42,0,C858007309,43962.42,2440139.69,1
34,TRANSFER,1462355.44,C2112073607,1462355.44,0,C399994587,0,0,1
80,CASH_OUT,972920.87,C427077444,972920.87,0,C1033887610,21030.1,993950.97,1
35,TRANSFER,9465988.82,C851016578,9465988.82,0,C1650562969,0,0,1
59,TRANSFER,1367340.03,C453950944,1367340.03,0,C1875884022,0,0,1
46,CASH_OUT,82971.91,C522399382,82971.91,0,C509018542,39316.96,122288.87,1
75,TRANSFER,460436.43,C1935083121,460436.43,0,C83154619,0,0,1
12,CASH_OUT,2007,C1331829443,2007,0,C127509847,129917.8,250910.76,1
58,CASH_OUT,561948.38,C1424142386,561948.38,0,C248271098,30911.97,592860.35,1
84,TRANSFER,2627070.5,C98299573,2627070.5,0,C323116662,0,0,1
88,CASH_OUT,337994.64,C889382301,337994.64,0,C3107126,0,337994.64,1
68,CASH_OUT,281743.12,C47524114,281743.12,0,C645628840,158099.98,439843.09,1
37,TRANSFER,128133,C1300586295,128133,0,C786580223,0,0,1
69,CASH_OUT,5521483.54,C1786386487,5521483.54,0,C1454031203,5527212.34,1.10E+07,1
90,TRANSFER,113309.55,C20934995,113309.55,0,C601864422,0,0,1
66,TRANSFER,107188.41,C1876689114,107188.41,0,C1824138036,0,0,1
41,TRANSFER,1270564.34,C1268743025,1270564.34,0,C802302527,0,0,1
18,TRANSFER,1102133.9,C590103740,1102133.9,0,C1610372134,0,746575.95,1
43,CASH_OUT,435166.65,C743185292,435166.65,0,C1036804658,449215.85,884382.5,1
46,TRANSFER,35016.23,C397528199,35016.23,0,C1325281003,0,0,1
10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,1
18,CASH_OUT,1974352.3,C365968372,1974352.3,0,C579837876,15531.71,1989884.01,1
52,TRANSFER,7484125.12,C1486116303,7484125.12,0,C398541118,0,0,1
60,CASH_OUT,45807.51,C981996349,45807.51,0,C1099066639,267824.05,313631.56,1
6,TRANSFER,10565,C777407608,10565,0,C1790657739,0,0,1
48,TRANSFER,5489302.04,C806769154,5489302.04,0,C519182481,0,0,1
36,TRANSFER,886592.76,C1027885522,886592.76,0,C201404620,0,0,1
33,CASH_OUT,6648389.9,C1612816859,6648389.9,0,C836514715,2609209.55,9257599.45,1
35,CASH_OUT,136983.26,C1036592129,136983.26,0,C133256042,0,136983.26,1
66,CASH_OUT,107188.41,C2059976574,107188.41,0,C1021456304,696135.43,803323.83,1
40,TRANSFER,31930.24,C1311186566,31930.24,0,C1907577066,0,0,1
18,TRANSFER,9131,C1592623877,9131,0,C87183368,0,0,1
4,TRANSFER,1.00E+07,C7162498,1.29E+07,2930418.44,C945327594,0,0,1
66,TRANSFER,2322909.69,C1795295,2322909.69,0,C658604431,0,0,1
52,TRANSFER,1093155.19,C84753955,1093155.19,0,C203085340,0,0,1
77,CASH_OUT,239473.85,C1878410871,239473.85,0,C891884680,729245.09,968718.94,1
4,CASH_OUT,1.00E+07,C351297720,1.00E+07,0,C766681183,0,9941904.21,1
14,TRANSFER,65488.05,C236875489,65488.05,0,C528705657,0,0,1
59,CASH_OUT,3857176.83,C1585480308,3857176.83,0,C78663667,228541.62,4085718.45,1
73,CASH_OUT,193663.9,C682644115,193663.9,0,C242591003,0,193663.9,1
24,CASH_OUT,291305.98,C1962370851,291305.98,0,C1560190757,954554.82,1247963.68,1
55,CASH_OUT,309254.05,C906689307,309254.05,0,C1018466821,218535.44,527789.5,1
14,CASH_OUT,143032,C465166521,143032,0,C487776685,814654.61,1020323.73,1
38,TRANSFER,360688.3,C739289668,360688.3,0,C432663857,0,0,1
63,TRANSFER,1693962.01,C279016627,1693962.01,0,C234112724,0,0,1
33,CASH_OUT,1.00E+07,C29118015,1.00E+07,0,C1379703840,0,1.00E+07,1
86,CASH_OUT,72547.29,C1087665354,72547.29,0,C121215038,79736.28,152283.57,1
81,CASH_OUT,2737766.8,C1419156412,2737766.8,0,C31490801,0,2737766.8,1
56,CASH_OUT,136562.78,C170337029,136562.78,0,C2005239245,21100.34,157663.12,1
24,CASH_OUT,6844.73,C2006451816,6844.73,0,C1380348902,264100.7,270945.42,1
39,TRANSFER,152042.16,C1118399210,152042.16,0,C104038589,0,0,1
25,TRANSFER,249159.26,C862942009,249159.26,0,C1488413166,0,0,1
62,TRANSFER,724414.43,C1803571079,724414.43,0,C1642306592,0,0,1
53,CASH_OUT,3640271.29,C108318597,3640271.29,0,C1038092429,6525.95,3646797.25,1
68,CASH_OUT,157494.6,C961780738,157494.6,0,C1786351253,509029.31,666523.92,1
66,TRANSFER,272791.44,C476640492,272791.44,0,C1370530926,0,0,1
70,CASH_OUT,1036789.41,C32861099,1036789.41,0,C1594778194,523315.63,1560105.04,1
6,CASH_OUT,13704,C1421965867,13704,0,C1438594533,3382.84,143675.35,1
58,TRANSFER,378688.65,C801354252,378688.65,0,C388808912,0,0,1
58,TRANSFER,246938.77,C1588962215,246938.77,0,C1667993735,0,0,1
59,TRANSFER,192765.49,C267452646,192765.49,0,C243306413,0,0,1
31,TRANSFER,5021186.54,C1848562108,5021186.54,0,C1803198527,0,0,1
89,CASH_OUT,268230.43,C810552146,268230.43,0,C400913352,0,268230.43,1
52,TRANSFER,128426.58,C1842985263,128426.58,0,C840755462,0,0,1
42,TRANSFER,3569720.42,C1985844506,3569720.42,0,C440567141,0,0,1
92,TRANSFER,271908.4,C1340312777,271908.4,0,C863062485,0,0,1
82,TRANSFER,45077.1,C495624893,45077.1,0,C939460136,0,0,1
19,TRANSFER,1.00E+07,C416779475,1.19E+07,1861008.32,C380259496,0,0,1
85,TRANSFER,1529614.71,C1096275107,1529614.71,0,C541691384,0,0,1
56,TRANSFER,2776135.33,C432219684,2776135.33,0,C926776113,0,0,1
9,TRANSFER,1055,C666486325,1055,0,C279565067,0,0,1
4,TRANSFER,169941.73,C540962910,169941.73,0,C2127862399,0,0,1
13,CASH_OUT,4022667.54,C79951219,4022667.54,0,C1499489682,80136.56,4057191.21,1
71,TRANSFER,62091.44,C1985338048,62091.44,0,C1366367431,0,0,1
83,CASH_OUT,2498370.12,C1275891732,2498370.12,0,C989926584,2343446.74,4841816.86,1
94,TRANSFER,460635.82,C1586676521,460635.82,0,C94475674,0,0,1
31,TRANSFER,21516.38,C551376615,21516.38,0,C2121782042,0,0,1
12,TRANSFER,3964129.99,C576568419,3964129.99,0,C1571546632,0,0,1
67,TRANSFER,42513.08,C2009003297,42513.08,0,C1459842129,0,0,1
15,TRANSFER,170,C553034695,170,0,C26381896,0,0,1
56,TRANSFER,1932200.59,C1448304922,1932200.59,0,C1082976131,0,0,1
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0,C559485820,3054285.45,5122403.81,1
65,CASH_OUT,701168.78,C1795901064,701168.78,0,C1652576276,841462.58,1542631.35,1
92,TRANSFER,19742.71,C199871794,19742.71,0,C1396988344,0,0,1
69,TRANSFER,5521483.54,C505397169,5521483.54,0,C599233021,0,0,1
83,TRANSFER,594577.22,C2038871800,594577.22,0,C699011744,0,0,1
70,TRANSFER,1036789.41,C282915164,1036789.41,0,C672400159,0,0,1
82,CASH_OUT,1.00E+07,C1079335762,1.00E+07,0,C615227407,373274.84,1.04E+07,1
24,TRANSFER,6844.73,C997222163,6844.73,0,C761549792,0,0,1
89,CASH_OUT,43928.31,C2129914105,43928.31,0,C170080123,0,43928.31,1
7,CASH_OUT,21729,C693427358,21729,0,C1101441872,27335,0,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
68,CASH_OUT,13890.42,C1020850249,13890.42,0,C381876590,0,13890.42,1
79,CASH_OUT,61178.51,C216625470,61178.51,0,C1897901588,238787.35,299965.86,1
43,CASH_OUT,362152.77,C1825250063,362152.77,0,C321399553,282809.47,644962.23,1
60,CASH_OUT,742973.53,C261473899,742973.53,0,C897961171,0,742973.53,1
91,TRANSFER,28308.97,C531625667,28308.97,0,C1312031909,0,0,1
65,TRANSFER,701168.78,C1422133318,701168.78,0,C548676992,0,0,1
93,TRANSFER,886588.02,C391100177,886588.02,0,C1603792241,0,0,1
46,TRANSFER,71372,C33339986,71372,0,C2120774041,0,0,1
25,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
36,CASH_OUT,2352524.18,C914179351,2352524.18,0,C413966770,1227902.12,3580426.31,1
47,TRANSFER,156011.24,C1496997212,156011.24,0,C1588957214,0,0,1
82,CASH_OUT,45077.1,C978467011,45077.1,0,C809689507,126262.18,171339.29,1
81,TRANSFER,221936.6,C238307313,221936.6,0,C1029951793,0,0,1
45,TRANSFER,4919642.57,C1457431353,4919642.57,0,C203170379,0,0,1
69,TRANSFER,2960254.17,C833989982,2960254.17,0,C1897067419,0,0,1
86,CASH_OUT,1.00E+07,C538142346,1.00E+07,0,C557678014,0,1.00E+07,1
8,TRANSFER,1996.17,C1198040187,1996.17,0,C1828047633,0,0,1
46,TRANSFER,736370.54,C1061149717,736370.54,0,C737745926,0,0,1
6,CASH_OUT,25975.86,C1004271827,25975.86,0,C451934410,98152,28041.27,1
14,TRANSFER,143032,C1960144830,143032,0,C801162238,0,0,1
49,TRANSFER,1021129.67,C1545338291,1021129.67,0,C372035143,0,0,1
38,TRANSFER,448004.86,C2088582248,448004.86,0,C534171533,0,0,1
64,TRANSFER,17051.69,C759912226,17051.69,0,C287309829,0,0,1
1,CASH_OUT,181,C840083671,181,0,C38997010,21182,0,1
40,TRANSFER,212613.29,C1424554187,212613.29,0,C1294873831,0,0,1
61,CASH_OUT,1155128.91,C1202518126,1155128.91,0,C1162744412,0,1155128.91,1
68,TRANSFER,374178.28,C486342629,374178.28,0,C249139572,0,0,1
51,CASH_OUT,339275.64,C433192438,339275.64,0,C1002469873,1481576.03,1820851.68,1
66,CASH_OUT,150405.2,C1857116353,150405.2,0,C690687822,170707.62,321112.82,1
83,CASH_OUT,594577.22,C422847899,594577.22,0,C52390890,685106.85,1279684.07,1
88,TRANSFER,4022408.76,C743505070,4022408.76,0,C1234529860,0,0,1
16,TRANSFER,2701905.3,C494334546,2701905.3,0,C428725863,0,0,1
45,TRANSFER,7335355.57,C1102672587,7335355.57,0,C735323689,0,0,1
58,TRANSFER,561948.38,C856217790,561948.38,0,C1278181974,0,0,1
37,CASH_OUT,93083.27,C517122648,93083.27,0,C839403720,2466124.85,2559208.13,1
6,CASH_OUT,10224,C1284098442,10224,0,C801412408,0,10224,1
35,TRANSFER,122032.62,C133342319,122032.62,0,C1919617921,0,0,1
6,CASH_OUT,17320.91,C436661284,17320.91,0,C522173599,6244.44,0,1
86,TRANSFER,305817.12,C1107960128,305817.12,0,C76175380,0,0,1
52,TRANSFER,969259.07,C806145630,969259.07,0,C1088026094,0,0,1
58,CASH_OUT,109525.67,C924291724,109525.67,0,C1035427073,3997342.61,4106868.28,1
33,CASH_OUT,1448630.38,C942063884,1448630.38,0,C1317594509,1294571.45,2743201.82,1
20,CASH_OUT,16614.82,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1
77,CASH_OUT,5715004.3,C1519833841,5715004.3,0,C1856760155,318309.23,6033313.53,1
88,CASH_OUT,3607917.73,C1513663831,3607917.73,0,C1935735129,8391754.13,1.20E+07,1
51,TRANSFER,1398946.33,C1560394123,1398946.33,0,C1393670189,0,0,1
36,TRANSFER,636,C1819371332,636,0,C59681246,0,0,1
48,CASH_OUT,337974.21,C1171102344,337974.21,0,C1505545472,0,337974.21,1
6,TRANSFER,85354.69,C558400671,85354.69,0,C527482085,0,0,1
94,CASH_OUT,1454592.61,C824268591,1454592.61,0,C819390198,264042.92,1718635.53,1
17,TRANSFER,195351.76,C1420261366,195351.76,0,C639808302,0,0,1
95,CASH_OUT,87999.25,C409531429,87999.25,0,C1827219533,0,87999.25,1
67,CASH_OUT,106460.7,C844080619,106460.7,0,C597435768,1414263.15,1520723.84,1
78,CASH_OUT,113829.89,C1130541030,113829.89,0,C50502894,0,113829.89,1
63,CASH_OUT,1693962.01,C1268276273,1693962.01,0,C959205237,98505.53,1792467.54,1
10,TRANSFER,503405.88,C1446009472,503405.88,0,C2010733400,0,0,1
69,TRANSFER,7728992.56,C139632487,7728992.56,0,C1966690861,0,0,1
75,CASH_OUT,959018.79,C1566688012,959018.79,0,C1361631138,0,959018.79,1
57,TRANSFER,1014816.16,C550185181,1014816.16,0,C1007032757,0,0,1
17,CASH_OUT,305627,C1600031018,305627,0,C1971951800,7699847.16,8005474.16,1
22,CASH_OUT,239646.72,C663158205,239646.72,0,C1104558647,2208970.26,2448616.98,1
53,TRANSFER,99139.27,C831891422,99139.27,0,C1984865103,0,0,1
35,CASH_OUT,112280.88,C609821524,0,0,C708118422,40512.49,152793.36,1
40,CASH_OUT,7887.75,C418271713,7887.75,0,C795853330,0,7887.75,1
51,TRANSFER,115881.21,C836452372,115881.21,0,C1661320351,0,0,1
82,TRANSFER,5338583.38,C194251863,5338583.38,0,C280536388,0,0,1
25,CASH_OUT,44829.81,C1812532920,44829.81,0,C1135869087,301552.31,346382.12,1
84,CASH_OUT,1.00E+07,C824646662,1.00E+07,0,C1917849910,0,1.00E+07,1
74,TRANSFER,158489.29,C1694745551,158489.29,0,C43669214,0,0,1
15,TRANSFER,747282.4,C1695793096,747282.4,0,C849010584,0,0,1
84,CASH_OUT,2627070.5,C771703338,2627070.5,0,C1350764838,463083.63,3090154.12,1
79,CASH_OUT,664992.86,C1370888603,664992.86,0,C1110499013,769363.38,1434356.23,1
40,CASH_OUT,6188772.44,C1440649048,6188772.44,0,C1477641326,6056796.74,1.24E+07,1
15,CASH_OUT,39713.28,C1404885898,0,0,C1795377601,1274866.51,1314579.79,1
37,TRANSFER,93083.27,C1904979167,93083.27,0,C2067685892,0,0,1
31,CASH_OUT,335219.49,C89283631,335219.49,0,C1228650470,111675.56,446895.05,1
84,TRANSFER,39379.45,C1110566935,39379.45,0,C1210547818,0,0,1
38,CASH_OUT,90204.54,C1295812229,90204.54,0,C1254182177,0,90204.54,1
16,CASH_OUT,121626.82,C828364266,121626.82,0,C101179743,653744.34,775371.16,1
16,TRANSFER,2198224.71,C752563135,2198224.71,0,C247007952,0,0,1
26,TRANSFER,1027152.36,C414159853,1027152.36,0,C1087566727,0,0,1
92,TRANSFER,21574.55,C2002083627,21574.55,0,C1024161943,0,0,1
